"Loss_Pct","Replicate","Seed","Status","Final_LGs","Retained_OGs","Error_Detail"
0.5,90,50867,"SUCCESS",15,4815,NA
0.5,91,50868,"SUCCESS",15,4841,NA
0.5,92,50869,"SUCCESS",15,4835,NA
0.5,93,50870,"SUCCESS",15,4845,NA
0.5,94,50871,"SUCCESS",15,4837,NA
0.5,95,50872,"SUCCESS",15,4819,NA
0.5,96,50873,"SUCCESS",15,4812,NA
0.5,97,50874,"SUCCESS",15,4829,NA
0.5,98,50875,"SUCCESS",15,4832,NA
0.5,99,50876,"SUCCESS",15,4846,NA
0.6,1,60778,"SUCCESS",15,4843,NA
0.6,10,60787,"SUCCESS",15,4819,NA
0.6,100,60877,"SUCCESS",15,4846,NA
0.6,11,60788,"SUCCESS",15,4854,NA
0.6,12,60789,"SUCCESS",15,4831,NA
0.6,13,60790,"SUCCESS",15,4857,NA
0.6,14,60791,"SUCCESS",15,4843,NA
0.6,15,60792,"SUCCESS",15,4835,NA
0.6,16,60793,"SUCCESS",15,4837,NA
0.6,17,60794,"SUCCESS",15,4853,NA
0.6,18,60795,"SUCCESS",15,4827,NA
0.6,19,60796,"SUCCESS",15,4851,NA
0.6,2,60779,"SUCCESS",16,4835,NA
0.6,20,60797,"SUCCESS",15,4863,NA
0.6,21,60798,"SUCCESS",15,4829,NA
0.6,22,60799,"SUCCESS",15,4842,NA
0.6,23,60800,"SUCCESS",15,4824,NA
0.6,24,61578,"SUCCESS",15,4832,NA
0.6,25,60802,"SUCCESS",15,4866,NA
0.6,26,60803,"SUCCESS",15,4833,NA
0.6,27,60804,"SUCCESS",15,4849,NA
0.6,28,60805,"SUCCESS",15,4821,NA
0.6,29,60806,"SUCCESS",15,4833,NA
0.6,3,60780,"SUCCESS",15,4838,NA
0.6,30,60807,"SUCCESS",15,4839,NA
0.6,31,60808,"SUCCESS",15,4853,NA
0.6,32,60809,"SUCCESS",15,4861,NA
0.6,33,60810,"SUCCESS",15,4844,NA
0.6,34,60811,"SUCCESS",15,4828,NA
0.6,35,60812,"SUCCESS",15,4842,NA
