"Loss_Pct","Replicate","Seed","Status","Final_LGs","Retained_OGs","Error_Detail"
0.6,34,2060811,"SUCCESS",15,3034,NA
0.6,35,2060812,"SUCCESS",15,3068,NA
0.6,36,2060813,"SUCCESS",15,3017,NA
0.6,37,2060814,"SUCCESS",15,3082,NA
0.6,38,2060815,"SUCCESS",15,3098,NA
0.6,39,2060816,"SUCCESS",15,3143,NA
0.6,4,2060781,"SUCCESS",15,3103,NA
0.6,40,2060817,"SUCCESS",15,2992,NA
0.6,41,2060818,"SUCCESS",15,2992,NA
0.6,42,2060819,"SUCCESS",15,3109,NA
0.6,43,2060820,"SUCCESS",15,3092,NA
0.6,44,2060821,"SUCCESS",15,3109,NA
0.6,45,2060822,"SUCCESS",15,3069,NA
0.6,46,2060823,"SUCCESS",15,3036,NA
0.6,47,2060824,"SUCCESS",15,3015,NA
0.6,48,2060825,"SUCCESS",15,3035,NA
0.6,49,2060826,"SUCCESS",15,3081,NA
0.6,5,2060782,"SUCCESS",15,3004,NA
0.6,50,2060827,"SUCCESS",15,2997,NA
0.6,51,2060828,"SUCCESS",15,3002,NA
0.6,52,2060829,"SUCCESS",15,3129,NA
0.6,53,2060830,"SUCCESS",15,3082,NA
0.6,54,2060831,"SUCCESS",15,3061,NA
0.6,55,2060832,"SUCCESS",15,2973,NA
0.6,56,2060833,"SUCCESS",15,3059,NA
0.6,57,2060834,"SUCCESS",15,3118,NA
0.6,58,2060835,"SUCCESS",15,3046,NA
0.6,59,2060836,"SUCCESS",15,3034,NA
0.6,6,2060783,"SUCCESS",15,3009,NA
0.6,60,2060837,"SUCCESS",15,3047,NA
0.6,61,2060838,"SUCCESS",15,3141,NA
0.6,62,2060839,"SUCCESS",15,3013,NA
0.6,63,2060840,"SUCCESS",15,3048,NA
0.6,64,2060841,"SUCCESS",15,3004,NA
0.6,65,2060842,"SUCCESS",15,3042,NA
0.6,66,2060843,"SUCCESS",15,3098,NA
0.6,67,2060844,"SUCCESS",15,3080,NA
0.6,68,2060845,"SUCCESS",15,3029,NA
0.6,69,2060846,"SUCCESS",15,3113,NA
0.6,7,2060784,"SUCCESS",15,3119,NA
0.6,70,2060847,"SUCCESS",15,3044,NA
0.6,71,2060848,"SUCCESS",15,3101,NA
0.6,72,2060849,"SUCCESS",15,2956,NA
0.6,73,2060850,"SUCCESS",15,3042,NA
0.6,74,2060851,"SUCCESS",15,3093,NA
0.6,75,2060852,"SUCCESS",15,3012,NA
0.6,76,2060853,"SUCCESS",15,3077,NA
0.6,77,2060854,"SUCCESS",15,3035,NA
0.6,78,2060855,"SUCCESS",15,3061,NA
0.6,79,2060856,"SUCCESS",15,3054,NA
0.6,8,2060785,"SUCCESS",15,3066,NA
0.6,80,2060857,"SUCCESS",15,3078,NA
0.6,81,2060858,"SUCCESS",15,3067,NA
0.6,82,2060859,"SUCCESS",15,3110,NA
0.6,83,2060860,"SUCCESS",15,3023,NA
0.6,84,2060861,"SUCCESS",15,3026,NA
0.6,85,2060862,"SUCCESS",15,2976,NA
0.6,86,2060863,"SUCCESS",15,3078,NA
0.6,87,2060864,"SUCCESS",15,3046,NA
0.6,88,2060865,"SUCCESS",15,3008,NA
0.6,89,2060866,"SUCCESS",15,2991,NA
0.6,9,2060786,"SUCCESS",15,3083,NA
0.6,90,2060867,"SUCCESS",15,3006,NA
0.6,91,2060868,"SUCCESS",15,3133,NA
0.6,92,2060869,"SUCCESS",15,3094,NA
0.6,93,2060870,"SUCCESS",15,3001,NA
0.6,94,2060871,"SUCCESS",15,3045,NA
0.6,95,2060872,"SUCCESS",15,3004,NA
0.6,96,2060873,"SUCCESS",15,3025,NA
0.6,97,2060874,"SUCCESS",15,3053,NA
0.6,98,2060875,"SUCCESS",15,3023,NA
0.6,99,2060876,"SUCCESS",15,3045,NA
0.7,1,2070778,"SUCCESS",23,2214,NA
0.7,10,2070787,"SUCCESS",22,2252,NA
0.7,100,2070877,"SUCCESS",21,2037,NA
0.7,11,2070788,"SUCCESS",24,2247,NA
0.7,12,2070789,"SUCCESS",21,2213,NA
0.7,13,2070790,"SUCCESS",25,1997,NA
0.7,14,2070791,"SUCCESS",24,2223,NA
0.7,15,2070792,"SUCCESS",21,2238,NA
0.7,16,2070793,"SUCCESS",19,2268,NA
0.7,17,2070794,"SUCCESS",22,2260,NA
0.7,18,2070795,"SUCCESS",21,2283,NA
0.7,19,2070796,"SUCCESS",18,2258,NA
0.7,2,2070779,"SUCCESS",21,2253,NA
0.7,20,2070797,"SUCCESS",20,2358,NA
0.7,21,2070798,"SUCCESS",21,2274,NA
0.7,22,2070799,"SUCCESS",21,2220,NA
0.7,23,2070800,"SUCCESS",23,2134,NA
0.7,24,2070801,"SUCCESS",19,2106,NA
0.7,25,2070802,"SUCCESS",22,2135,NA
0.7,26,2070803,"SUCCESS",23,2209,NA
0.7,27,2070804,"SUCCESS",25,2227,NA
0.7,28,2070805,"SUCCESS",21,2146,NA
0.7,29,2070806,"SUCCESS",24,2231,NA
0.7,3,2070780,"SUCCESS",24,2263,NA
0.7,30,2070807,"SUCCESS",22,2171,NA
0.7,31,2070808,"SUCCESS",23,2203,NA
0.7,32,2070809,"SUCCESS",22,2090,NA
0.7,33,2070810,"SUCCESS",22,2289,NA
0.7,34,2070811,"SUCCESS",23,2064,NA
0.7,35,2070812,"SUCCESS",23,2206,NA
0.7,36,2070813,"SUCCESS",24,2129,NA
0.7,37,2070814,"SUCCESS",27,2027,NA
0.7,38,2070815,"SUCCESS",22,2265,NA
0.7,39,2070816,"SUCCESS",20,2187,NA
0.7,4,2070781,"SUCCESS",23,2250,NA
0.7,40,2070817,"SUCCESS",25,2228,NA
0.7,41,2070818,"SUCCESS",21,2266,NA
0.7,42,2070819,"SUCCESS",22,2225,NA
0.7,43,2070820,"SUCCESS",19,2160,NA
0.7,44,2070821,"SUCCESS",22,2211,NA
0.7,45,2070822,"SUCCESS",27,2061,NA
0.7,46,2070823,"SUCCESS",20,2248,NA
0.7,47,2070824,"SUCCESS",26,2198,NA
0.7,48,2070825,"SUCCESS",23,2032,NA
0.7,49,2070826,"SUCCESS",24,2211,NA
0.7,5,2070782,"SUCCESS",22,2203,NA
0.7,50,2070827,"SUCCESS",23,2156,NA
0.7,51,2070828,"SUCCESS",24,2281,NA
0.7,52,2070829,"SUCCESS",21,2242,NA
0.7,53,2070830,"SUCCESS",21,2259,NA
0.7,54,2070831,"SUCCESS",23,2210,NA
0.7,55,2070832,"SUCCESS",27,2237,NA
0.7,56,2070833,"SUCCESS",24,2134,NA
0.7,57,2070834,"SUCCESS",21,2161,NA
0.7,58,2070835,"SUCCESS",23,2135,NA
0.7,59,2070836,"SUCCESS",23,2104,NA
0.7,6,2070783,"SUCCESS",25,2161,NA
0.7,60,2070837,"SUCCESS",21,2181,NA
0.7,61,2070838,"SUCCESS",23,2118,NA
0.7,62,2070839,"SUCCESS",24,2168,NA
0.7,63,2070840,"SUCCESS",24,2311,NA
0.7,64,2070841,"SUCCESS",20,2303,NA
0.7,65,2070842,"SUCCESS",21,2189,NA
0.7,66,2070843,"SUCCESS",21,2202,NA
0.7,67,2070844,"SUCCESS",24,2159,NA
0.7,68,2070845,"SUCCESS",22,2252,NA
0.7,69,2070846,"SUCCESS",23,2060,NA
0.7,7,2070784,"SUCCESS",22,2298,NA
0.7,70,2070847,"SUCCESS",27,2097,NA
0.7,71,2070848,"SUCCESS",22,2082,NA
0.7,72,2070849,"SUCCESS",23,2186,NA
0.7,73,2070850,"SUCCESS",21,2269,NA
0.7,74,2070851,"SUCCESS",20,2131,NA
0.7,75,2070852,"SUCCESS",20,2174,NA
0.7,76,2070853,"SUCCESS",22,2160,NA
0.7,77,2070854,"SUCCESS",22,2242,NA
0.7,78,2070855,"SUCCESS",27,2113,NA
0.7,79,2070856,"SUCCESS",26,2101,NA
0.7,8,2070785,"SUCCESS",25,2179,NA
0.7,80,2070857,"SUCCESS",21,2195,NA
0.7,81,2070858,"SUCCESS",24,2118,NA
0.7,82,2070859,"SUCCESS",24,2172,NA
0.7,83,2070860,"SUCCESS",20,2305,NA
0.7,84,2070861,"SUCCESS",22,2175,NA
0.7,85,2070862,"SUCCESS",27,2185,NA
0.7,86,2070863,"SUCCESS",18,2294,NA
0.7,87,2070864,"SUCCESS",21,2111,NA
0.7,88,2070865,"SUCCESS",19,2257,NA
0.7,89,2070866,"SUCCESS",23,2124,NA
0.7,9,2070786,"SUCCESS",27,2174,NA
0.7,90,2070867,"SUCCESS",25,2074,NA
0.7,91,2070868,"SUCCESS",20,2344,NA
0.7,92,2070869,"SUCCESS",24,2164,NA
0.7,93,2070870,"SUCCESS",21,2238,NA
0.7,94,2070871,"SUCCESS",24,2125,NA
0.7,95,2070872,"SUCCESS",24,2323,NA
0.7,96,2070873,"SUCCESS",23,2112,NA
0.7,97,2070874,"SUCCESS",20,2229,NA
0.7,98,2070875,"SUCCESS",24,2122,NA
0.7,99,2070876,"SUCCESS",24,2241,NA
0.8,1,2080778,"SUCCESS",12,836,NA
0.8,10,2080787,"SUCCESS",12,807,NA
0.8,100,2080877,"SUCCESS",12,569,NA
0.8,11,2080788,"SUCCESS",12,836,NA
0.8,12,2080789,"SUCCESS",13,708,NA
0.8,13,2080790,"SUCCESS",13,847,NA
0.8,14,2080791,"SUCCESS",13,901,NA
0.8,15,2080792,"SUCCESS",14,1033,NA
0.8,16,2080793,"SUCCESS",13,1075,NA
0.8,17,2080794,"SUCCESS",12,742,NA
0.8,18,2080795,"SUCCESS",14,832,NA
0.8,19,2080796,"SUCCESS",13,777,NA
0.8,2,2080779,"SUCCESS",12,741,NA
0.8,20,2080797,"SUCCESS",14,882,NA
0.8,21,2080798,"SUCCESS",13,799,NA
0.8,22,2080799,"SUCCESS",12,758,NA
0.8,23,2080800,"SUCCESS",12,660,NA
0.8,24,2080801,"SUCCESS",12,761,NA
0.8,25,2080802,"SUCCESS",13,685,NA
0.8,26,2080803,"SUCCESS",13,781,NA
0.8,27,2080804,"SUCCESS",13,1112,NA
0.8,28,2080805,"SUCCESS",14,723,NA
0.8,29,2080806,"SUCCESS",14,907,NA
0.8,3,2080780,"SUCCESS",16,894,NA
0.8,30,2080807,"SUCCESS",15,828,NA
0.8,31,2080808,"SUCCESS",13,686,NA
0.8,32,2080809,"SUCCESS",12,674,NA
0.8,33,2080810,"SUCCESS",14,1099,NA
0.8,34,2080811,"SUCCESS",14,1085,NA
0.8,35,2080812,"SUCCESS",14,618,NA
0.8,36,2080813,"SUCCESS",14,961,NA
0.8,37,2080814,"SUCCESS",13,872,NA
0.8,38,2080815,"SUCCESS",13,1035,NA
0.8,39,2080816,"SUCCESS",12,940,NA
0.8,4,2080781,"SUCCESS",10,757,NA
0.8,40,2080817,"SUCCESS",13,830,NA
0.8,41,2080818,"SUCCESS",13,938,NA
0.8,42,2080819,"SUCCESS",14,1035,NA
0.8,43,2080820,"SUCCESS",14,861,NA
0.8,44,2080821,"SUCCESS",11,642,NA
0.8,45,2080822,"SUCCESS",11,738,NA
0.8,46,2080823,"SUCCESS",15,1093,NA
0.8,47,2080824,"SUCCESS",13,937,NA
0.8,48,2080825,"SUCCESS",13,766,NA
0.8,49,2080826,"SUCCESS",12,1045,NA
0.8,5,2080782,"SUCCESS",11,707,NA
0.8,50,2080827,"SUCCESS",12,852,NA
0.8,51,2080828,"SUCCESS",15,1083,NA
0.8,52,2080829,"SUCCESS",14,810,NA
0.8,53,2080830,"SUCCESS",15,1013,NA
0.8,54,2080831,"SUCCESS",10,754,NA
0.8,55,2080832,"SUCCESS",12,613,NA
0.8,56,2080833,"SUCCESS",11,644,NA
0.8,57,2080834,"SUCCESS",13,904,NA
0.8,58,2080835,"SUCCESS",12,939,NA
0.8,59,2080836,"SUCCESS",13,677,NA
0.8,6,2080783,"SUCCESS",13,923,NA
0.8,60,2080837,"SUCCESS",11,641,NA
0.8,61,2080838,"SUCCESS",14,1011,NA
0.8,62,2080839,"SUCCESS",13,1050,NA
0.8,63,2080840,"SUCCESS",12,830,NA
0.8,64,2080841,"SUCCESS",13,876,NA
0.8,65,2080842,"SUCCESS",13,978,NA
0.8,66,2080843,"SUCCESS",14,1091,NA
0.8,67,2080844,"SUCCESS",12,809,NA
0.8,68,2080845,"SUCCESS",13,783,NA
0.8,69,2080846,"SUCCESS",15,970,NA
0.8,7,2080784,"SUCCESS",14,1009,NA
0.8,70,2080847,"SUCCESS",11,873,NA
0.8,71,2080848,"SUCCESS",9,415,NA
0.8,72,2080849,"SUCCESS",13,836,NA
0.8,73,2080850,"SUCCESS",14,880,NA
0.8,74,2080851,"SUCCESS",13,940,NA
0.8,75,2080852,"SUCCESS",13,859,NA
0.8,76,2080853,"SUCCESS",10,723,NA
0.8,77,2080854,"SUCCESS",13,812,NA
0.8,78,2080855,"SUCCESS",14,750,NA
0.8,79,2080856,"SUCCESS",13,806,NA
0.8,8,2080785,"SUCCESS",12,968,NA
0.8,80,2080857,"SUCCESS",14,1026,NA
0.8,81,2080858,"SUCCESS",12,787,NA
0.8,82,2080859,"SUCCESS",9,560,NA
0.8,83,2080860,"SUCCESS",15,850,NA
0.8,84,2080861,"SUCCESS",12,703,NA
0.8,85,2080862,"SUCCESS",13,941,NA
0.8,86,2080863,"SUCCESS",14,1063,NA
0.8,87,2080864,"SUCCESS",15,954,NA
0.8,88,2080865,"SUCCESS",14,984,NA
0.8,89,2080866,"SUCCESS",11,841,NA
0.8,9,2080786,"SUCCESS",11,896,NA
0.8,90,2080867,"SUCCESS",10,725,NA
0.8,91,2080868,"SUCCESS",11,805,NA
0.8,92,2080869,"SUCCESS",13,700,NA
0.8,93,2080870,"SUCCESS",14,847,NA
0.8,94,2080871,"SUCCESS",17,909,NA
0.8,95,2080872,"SUCCESS",13,1038,NA
0.8,96,2080873,"SUCCESS",14,937,NA
0.8,97,2080874,"SUCCESS",16,907,NA
0.8,98,2080875,"SUCCESS",14,892,NA
0.8,99,2080876,"SUCCESS",12,858,NA
0.9,1,2091555,"SUCCESS",2,57,NA
0.9,10,3097003,"SUCCESS",2,58,NA
0.9,100,3100090,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,11,3092009,"SUCCESS",3,67,NA
0.9,12,3097005,"SUCCESS",3,64,NA
0.9,13,2090790,"SUCCESS",2,62,NA
0.9,14,3100004,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,15,2093900,"SUCCESS",2,53,NA
0.9,16,2090793,"SUCCESS",2,44,NA
0.9,17,2091571,"SUCCESS",4,98,NA
0.9,18,3098010,"SUCCESS",2,59,NA
0.9,19,3099010,"SUCCESS",5,116,NA
0.9,2,2092333,"SUCCESS",2,58,NA
0.9,20,3100010,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,21,3100011,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,22,3097015,"SUCCESS",3,79,NA
0.9,23,2093131,"SUCCESS",3,63,NA
0.9,24,2092355,"SUCCESS",3,62,NA
0.9,25,3100015,"SUCCESS",2,60,NA
0.9,26,3095021,"SUCCESS",3,82,NA
0.9,27,3100017,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,28,3100018,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,29,3097022,"SUCCESS",2,55,NA
0.9,3,3099993,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,30,3100020,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,31,3100021,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,32,3100022,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,33,2090810,"SUCCESS",3,75,NA
0.9,34,3100024,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,35,3100025,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,36,2093921,"SUCCESS",2,43,NA
0.9,37,2091591,"SUCCESS",3,69,NA
0.9,38,3100028,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,39,3094035,"SUCCESS",3,80,NA
0.9,4,3098995,"SUCCESS",3,71,NA
0.9,40,3100030,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,41,3096035,"SUCCESS",2,57,NA
0.9,42,3097035,"SUCCESS",3,75,NA
0.9,43,3100033,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,44,2093152,"SUCCESS",2,76,NA
0.9,45,3100035,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,46,2090823,"SUCCESS",2,48,NA
0.9,47,3100037,"FAILED_CRASH",NA,NA,"Error in R/06_extract_syntenic_blocks.R"
0.9,48,3096042,"SUCCESS",2,50,NA
0.9,49,3100039,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,5,3093002,"SUCCESS",4,111,NA
0.9,50,3095045,"SUCCESS",2,49,NA
0.9,51,3100041,"SUCCESS",2,58,NA
0.9,52,2093937,"SUCCESS",3,81,NA
0.9,53,2093938,"SUCCESS",2,54,NA
0.9,54,3100044,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,55,3100045,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,56,2093941,"SUCCESS",4,132,NA
0.9,57,2091611,"SUCCESS",4,102,NA
0.9,58,2092389,"SUCCESS",2,53,NA
0.9,59,3100049,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,6,2091560,"SUCCESS",3,60,NA
0.9,60,2092391,"SUCCESS",3,92,NA
0.9,61,3100051,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,62,3100052,"FAILED_CRASH",NA,NA,"Error in R/06_extract_syntenic_blocks.R"
0.9,63,3100053,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,64,2090841,"SUCCESS",3,66,NA
0.9,65,3100055,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,66,3100056,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,67,2093952,"SUCCESS",4,88,NA
0.9,68,3098060,"SUCCESS",2,47,NA
0.9,69,3100059,"FAILED_CRASH",NA,NA,"Error in R/08_advanced_synteny_analysis.R"
0.9,7,3099997,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,70,3100060,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,71,2093179,"SUCCESS",3,75,NA
0.9,72,2090849,"SUCCESS",2,56,NA
0.9,73,3100063,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,74,3100064,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,75,3100065,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,76,3100066,"SUCCESS",2,43,NA
0.9,77,3099068,"SUCCESS",4,101,NA
0.9,78,3096072,"SUCCESS",2,59,NA
0.9,79,3100069,"FAILED_CRASH",NA,NA,"Error in R/09_plot_synteny.R"
0.9,8,2093116,"SUCCESS",3,78,NA
0.9,80,3100070,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,81,3100071,"SUCCESS",3,68,NA
0.9,82,3096076,"SUCCESS",4,75,NA
0.9,83,2090860,"SUCCESS",2,43,NA
0.9,84,2093192,"SUCCESS",2,40,NA
0.9,85,2093970,"SUCCESS",5,119,NA
0.9,86,3100076,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,87,3100077,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,88,3098080,"SUCCESS",3,69,NA
0.9,89,3100079,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,9,3099999,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,90,2090867,"SUCCESS",4,113,NA
0.9,91,3100081,"SUCCESS",2,47,NA
0.9,92,2090869,"SUCCESS",2,45,NA
0.9,93,3100083,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,94,3100084,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,95,2091649,"SUCCESS",3,73,NA
0.9,96,3100086,"FAILED_CRASH",NA,NA,"Error in R/07_results_summary.R"
0.9,97,2091651,"SUCCESS",4,110,NA
0.9,98,3100088,"SUCCESS",3,67,NA
0.9,99,3092097,"SUCCESS",2,45,NA
